Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%)
74,GAB,1994,0.178229677404,0.63265242119,0.216513158245,3.26210278085,4.13541365227
74,GAB,1995,0.178255830239,0.632869676818,0.216818530698999,3.26375443605999,4.13882726013
74,GAB,1996,0.178397002744999,0.63305304549,0.217183555487,3.26448341217999,4.14422359439
74,GAB,1997,0.178664372759,0.633232482347,0.217570055295,3.26499894808999,4.1499183362
74,GAB,1998,0.178982049068,0.633400159921,0.218110326123,3.26537789979,4.15310267058
74,GAB,1999,0.17927357946,0.633551167497,0.218223251366,3.2658610495,4.15761873532
74,GAB,2000,0.179461587701,0.633672467537,0.218382103042,3.26644847062,4.15824041915
74,GAB,2001,0.179703305041,0.634000894388,0.218923549605999,3.26799120429,4.15781914394
74,GAB,2002,0.180125193467,0.634692245549,0.219475125706,3.27176065104,4.15825347711
74,GAB,2003,0.180604717163,0.635527471487,0.220023079776,3.27642669868,4.15959898975
74,GAB,2004,0.181020337869,0.636304028211,0.220421170744999,3.28089427093,4.15930193554
74,GAB,2005,0.181228873137999,0.636727860805,0.220943335151,3.28341778002999,4.1570969219
74,GAB,2006,0.181236398351,0.636860321012,0.221141042174,3.28364442111,4.14507587833
74,GAB,2007,0.181159791937,0.636974270917,0.221062290786,3.28367124760999,4.1241468602
74,GAB,2008,0.181060539859,0.637117869769,0.220502363369,3.28393102852,4.09976731214
74,GAB,2009,0.180978993015,0.637273654048,0.220274089296,3.28466998405,4.0811392925
74,GAB,2010,0.180966769615,0.637446509259,0.220582135805,3.28604242436999,4.06916293321999
74,GAB,2011,0.181005361933,0.63757983703,0.220805187404,3.28717849687,4.06452145452
74,GAB,2012,0.181051903848,0.637705898862,0.221466083692,3.28861172443,4.05984834016999
74,GAB,2013,0.181112279944,0.637834544275,0.222138534674,3.29035364043,4.05420270786
74,GAB,2014,0.181185330879,0.637957149475,0.223058835768,3.29245781195,4.05145050113
74,GAB,2015,0.181283046354999,0.638097747713,0.223865432563,3.2948904355,4.04927351742
74,GAB,2016,0.181401098044,0.638207188466,0.22507573777,3.29696635845,4.04853891112
74,GAB,2017,0.181545884718,0.638332502289,0.226577373688,3.29951225121,4.04902903406
75,GMB,1990,0.16843480762,0.640470277068,0.112318514824,2.87429569491,4.15523711941
75,GMB,1991,0.168414343868,0.640405285310999,0.111709630917,2.87359903211,4.16326349205
75,GMB,1992,0.168385403662,0.640373432628999,0.110893498161,2.87326240079,4.17103457171
75,GMB,1993,0.16835767321,0.640384592282,0.110702867287,2.87335546974,4.1767213606
75,GMB,1994,0.168340507209,0.640446568257,0.110153865571999,2.87395939593,4.18431794638
75,GMB,1995,0.168341608247999,0.640563681175,0.110221461853,2.87509406872,4.19031100718
